Source,CH4
Second,Volt
-0.00012036000,0.00
-0.00012032000,-0.00080
-0.00012028000,-0.00040
-0.00012024000,0.00
-0.00012020000,-0.00040
-0.00012016000,-0.00040
-0.00012012000,-0.00040
-0.00012008000,-0.00040
-0.00012004000,-0.00080
-0.00012000000,-0.00080
-0.00011996000,-0.00080
-0.00011992000,-0.00080
-0.00011988000,-0.00080
-0.00011984000,-0.00080
-0.00011980000,-0.00080
-0.00011976000,-0.00120
-0.00011972000,-0.00120
-0.00011968000,-0.00080
-0.00011964000,-0.00120
-0.00011960000,-0.00040
-0.00011956000,-0.00080
-0.00011952000,-0.00120
-0.00011948000,-0.00080
-0.00011944000,-0.00040
-0.00011940000,-0.00080
-0.00011936000,-0.00080
-0.00011932000,-0.00080
-0.00011928000,-0.00040
-0.00011924000,-0.00080
-0.00011920000,-0.00040
-0.00011916000,0.00
-0.00011912000,-0.00040
-0.00011908000,-0.00040
-0.00011904000,-0.00040
-0.00011900000,-0.00040
-0.00011896000,-0.00040
-0.00011892000,0.00
-0.00011888000,-0.00040
-0.00011884000,0.00040
-0.00011880000,-0.00040
-0.00011876000,0.00
-0.00011872000,0.00
-0.00011868000,-0.00080
-0.00011864000,-0.00040
-0.00011860000,0.00
-0.00011856000,-0.00040
-0.00011852000,0.00
-0.00011848000,-0.00040
-0.00011844000,0.00
-0.00011840000,0.00
-0.00011836000,-0.00080
-0.00011832000,0.00
-0.00011828000,0.00
-0.00011824000,0.00040
-0.00011820000,-0.00040
-0.00011816000,0.00
-0.00011812000,-0.00080
-0.00011808000,-0.00040
-0.00011804000,-0.00040
-0.00011800000,-0.00080
-0.00011796000,-0.00040
-0.00011792000,-0.00040
-0.00011788000,-0.00040
-0.00011784000,-0.00040
-0.00011780000,-0.00040
-0.00011776000,-0.00040
-0.00011772000,-0.00040
-0.00011768000,0.00
-0.00011764000,-0.00040
-0.00011760000,-0.00040
-0.00011756000,-0.00040
-0.00011752000,0.00
-0.00011748000,-0.00040
-0.00011744000,0.00040
-0.00011740000,-0.00040
-0.00011736000,0.00040
-0.00011732000,-0.00040
-0.00011728000,-0.00040
-0.00011724000,-0.00040
-0.00011720000,0.00
-0.00011716000,0.00
-0.00011712000,0.00
-0.00011708000,-0.00040
-0.00011704000,0.00
-0.00011700000,-0.00040
-0.00011696000,-0.00040
-0.00011692000,-0.00040
-0.00011688000,-0.00040
-0.00011684000,-0.00040
-0.00011680000,-0.00080
-0.00011676000,-0.00040
-0.00011672000,-0.00040
-0.00011668000,-0.00040
-0.00011664000,-0.00080
-0.00011660000,-0.00040
-0.00011656000,-0.00080
-0.00011652000,-0.00040
-0.00011648000,-0.00040
-0.00011644000,-0.00080
-0.00011640000,-0.00040
-0.00011636000,-0.00120
-0.00011632000,-0.00040
-0.00011628000,-0.00080
-0.00011624000,-0.00080
-0.00011620000,-0.00080
-0.00011616000,-0.00080
-0.00011612000,-0.00080
-0.00011608000,-0.00080
-0.00011604000,-0.00120
-0.00011600000,-0.00040
-0.00011596000,-0.00040
-0.00011592000,-0.00080
-0.00011588000,-0.00040
-0.00011584000,-0.00080
-0.00011580000,-0.00040
-0.00011576000,-0.00040
-0.00011572000,-0.00040
-0.00011568000,-0.00040
-0.00011564000,-0.00040
-0.00011560000,0.00
-0.00011556000,-0.00080
-0.00011552000,-0.00040
-0.00011548000,-0.00080
-0.00011544000,-0.00040
-0.00011540000,-0.00080
-0.00011536000,-0.00040
-0.00011532000,-0.00040
-0.00011528000,0.00
-0.00011524000,-0.00080
-0.00011520000,-0.00040
-0.00011516000,-0.00080
-0.00011512000,-0.00040
-0.00011508000,-0.00040
-0.00011504000,-0.00040
-0.00011500000,-0.00040
-0.00011496000,-0.00040
-0.00011492000,-0.00040
-0.00011488000,-0.00080
-0.00011484000,-0.00040
-0.00011480000,-0.00040
-0.00011476000,-0.00080
-0.00011472000,-0.00040
-0.00011468000,-0.00080
-0.00011464000,-0.00080
-0.00011460000,-0.00040
-0.00011456000,-0.00040
-0.00011452000,-0.00080
-0.00011448000,-0.00080
-0.00011444000,-0.00080
-0.00011440000,-0.00040
-0.00011436000,-0.00040
-0.00011432000,-0.00080
-0.00011428000,-0.00080
-0.00011424000,-0.00080
-0.00011420000,-0.00080
-0.00011416000,-0.00040
-0.00011412000,-0.00040
-0.00011408000,-0.00040
-0.00011404000,-0.00080
-0.00011400000,-0.00080
-0.00011396000,-0.00080
-0.00011392000,-0.00080
-0.00011388000,-0.00040
-0.00011384000,-0.00040
-0.00011380000,-0.00080
-0.00011376000,-0.00040
-0.00011372000,-0.00080
-0.00011368000,-0.00080
-0.00011364000,-0.00120
-0.00011360000,-0.00080
-0.00011356000,-0.00080
-0.00011352000,-0.00080
-0.00011348000,-0.00080
-0.00011344000,-0.00040
-0.00011340000,-0.00080
-0.00011336000,-0.00080
-0.00011332000,-0.00080
-0.00011328000,-0.00040
-0.00011324000,-0.00080
-0.00011320000,-0.00120
-0.00011316000,-0.00080
-0.00011312000,-0.00120
-0.00011308000,-0.00040
-0.00011304000,-0.00080
-0.00011300000,-0.00080
-0.00011296000,-0.00040
-0.00011292000,-0.00040
-0.00011288000,0.00
-0.00011284000,0.00
-0.00011280000,0.00
-0.00011276000,0.00
-0.00011272000,0.00
-0.00011268000,0.00
-0.00011264000,0.00
-0.00011260000,0.00040
-0.00011256000,0.00040
-0.00011252000,0.00
-0.00011248000,0.00
-0.00011244000,0.00
-0.00011240000,0.00040
-0.00011236000,0.00
-0.00011232000,0.00040
-0.00011228000,0.00
-0.00011224000,0.00
-0.00011220000,0.00040
-0.00011216000,0.00040
-0.00011212000,0.00040
-0.00011208000,0.00
-0.00011204000,0.00
-0.00011200000,0.00
-0.00011196000,0.00
-0.00011192000,0.00040
-0.00011188000,-0.00040
-0.00011184000,0.00040
-0.00011180000,-0.00040
-0.00011176000,0.00
-0.00011172000,0.00
-0.00011168000,0.00040
-0.00011164000,0.00
-0.00011160000,0.00040
-0.00011156000,0.00
-0.00011152000,0.00040
-0.00011148000,0.00
-0.00011144000,0.00
-0.00011140000,0.00
-0.00011136000,-0.00040
-0.00011132000,-0.00040
-0.00011128000,-0.00120
-0.00011124000,-0.00040
-0.00011120000,-0.00080
-0.00011116000,-0.00040
-0.00011112000,-0.00080
-0.00011108000,-0.00120
-0.00011104000,-0.00120
-0.00011100000,-0.00160
-0.00011096000,-0.00120
-0.00011092000,-0.00120
-0.00011088000,-0.00080
-0.00011084000,-0.00120
-0.00011080000,-0.00120
-0.00011076000,-0.00120
-0.00011072000,-0.00120
-0.00011068000,-0.00120
-0.00011064000,-0.00080
-0.00011060000,-0.00120
-0.00011056000,-0.00120
-0.00011052000,-0.00120
-0.00011048000,-0.00120
-0.00011044000,-0.00120
-0.00011040000,-0.00080
-0.00011036000,-0.00080
-0.00011032000,-0.00080
-0.00011028000,-0.00080
-0.00011024000,-0.00080
-0.00011020000,-0.00040
-0.00011016000,-0.00080
-0.00011012000,-0.00080
-0.00011008000,-0.00080
-0.00011004000,-0.00040
-0.00011000000,-0.00040
-0.00010996000,-0.00040
-0.00010992000,-0.00040
-0.00010988000,-0.00040
-0.00010984000,0.00040
-0.00010980000,0.00
-0.00010976000,0.00
-0.00010972000,0.00
-0.00010968000,0.00
-0.00010964000,0.00
-0.00010960000,0.00
-0.00010956000,0.00
-0.00010952000,0.00040
-0.00010948000,0.00040
-0.00010944000,0.00040
-0.00010940000,0.00040
-0.00010936000,0.00040
-0.00010932000,-0.00040
-0.00010928000,0.00
-0.00010924000,0.00040
-0.00010920000,0.00
-0.00010916000,0.00040
-0.00010912000,0.00040
-0.00010908000,0.00
-0.00010904000,0.00
-0.00010900000,0.00040
-0.00010896000,0.00
-0.00010892000,0.00
-0.00010888000,0.00
-0.00010884000,0.00
-0.00010880000,-0.00040
-0.00010876000,0.00
-0.00010872000,0.00
-0.00010868000,0.00
-0.00010864000,-0.00080
-0.00010860000,0.00
-0.00010856000,-0.00040
-0.00010852000,0.00
-0.00010848000,-0.00040
-0.00010844000,-0.00080
-0.00010840000,-0.00040
-0.00010836000,-0.00080
-0.00010832000,-0.00080
-0.00010828000,-0.00080
-0.00010824000,-0.00080
-0.00010820000,-0.00080
-0.00010816000,-0.00080
-0.00010812000,-0.00080
-0.00010808000,-0.00040
-0.00010804000,-0.00080
-0.00010800000,-0.00040
-0.00010796000,-0.00080
-0.00010792000,-0.00080
-0.00010788000,-0.00080
-0.00010784000,-0.00080
-0.00010780000,-0.00080
-0.00010776000,-0.00080
-0.00010772000,-0.00120
-0.00010768000,-0.00080
-0.00010764000,-0.00080
-0.00010760000,-0.00080
-0.00010756000,-0.00080
-0.00010752000,-0.00080
-0.00010748000,-0.00080
-0.00010744000,-0.00120
-0.00010740000,-0.00080
-0.00010736000,-0.00080
-0.00010732000,-0.00080
-0.00010728000,-0.00040
-0.00010724000,-0.00120
-0.00010720000,-0.00120
-0.00010716000,-0.00080
-0.00010712000,-0.00040
-0.00010708000,-0.00080
-0.00010704000,-0.00040
-0.00010700000,-0.00080
-0.00010696000,-0.00080
-0.00010692000,-0.00120
-0.00010688000,-0.00080
-0.00010684000,-0.00080
-0.00010680000,-0.00040
-0.00010676000,-0.00040
-0.00010672000,-0.00040
-0.00010668000,-0.00040
-0.00010664000,0.00
-0.00010660000,0.00
-0.00010656000,0.00
-0.00010652000,0.00040
-0.00010648000,0.00040
-0.00010644000,0.00
-0.00010640000,0.00040
-0.00010636000,0.00040
-0.00010632000,0.00040
-0.00010628000,0.00040
-0.00010624000,0.00
-0.00010620000,0.00
-0.00010616000,0.00
-0.00010612000,0.00
-0.00010608000,0.00
-0.00010604000,0.00040
-0.00010600000,0.00
-0.00010596000,-0.00040
-0.00010592000,0.00040
-0.00010588000,-0.00040
-0.00010584000,0.00
-0.00010580000,-0.00040
-0.00010576000,-0.00040
-0.00010572000,-0.00040
-0.00010568000,-0.00040
-0.00010564000,-0.00040
-0.00010560000,-0.00080
-0.00010556000,-0.00040
-0.00010552000,-0.00080
-0.00010548000,-0.00080
-0.00010544000,-0.00080
-0.00010540000,-0.00080
-0.00010536000,-0.00080
-0.00010532000,-0.00120
-0.00010528000,-0.00120
-0.00010524000,-0.00080
-0.00010520000,-0.00120
-0.00010516000,-0.00120
-0.00010512000,-0.00120
-0.00010508000,-0.00120
-0.00010504000,-0.00120
-0.00010500000,-0.00080
-0.00010496000,-0.00120
-0.00010492000,-0.00080
-0.00010488000,-0.00120
-0.00010484000,-0.00120
-0.00010480000,-0.00120
-0.00010476000,-0.00120
-0.00010472000,-0.00080
-0.00010468000,-0.00080
-0.00010464000,-0.00080
-0.00010459999,-0.00080
-0.00010456000,-0.00080
-0.00010452000,-0.00080
-0.00010448000,-0.00080
-0.00010444000,-0.00120
-0.00010440000,-0.00080
-0.00010436000,-0.00120
-0.00010432000,-0.00080
-0.00010428000,-0.00080
-0.00010423999,-0.00080
-0.00010420000,-0.00120
-0.00010416000,-0.00080
-0.00010412000,-0.00080
-0.00010408000,-0.00120
-0.00010404000,-0.00080
-0.00010400000,-0.00080
-0.00010396000,-0.00080
-0.00010392000,-0.00080
-0.00010387999,-0.00080
-0.00010384000,-0.00040
-0.00010380000,-0.00040
-0.00010376000,-0.00080
-0.00010372000,-0.00040
-0.00010368000,-0.00040
-0.00010364000,-0.00040
-0.00010359999,-0.00040
-0.00010356000,0.00
-0.00010351999,0.00
-0.00010348000,-0.00040
-0.00010344000,-0.00040
-0.00010340000,0.00
-0.00010336000,-0.00040
-0.00010332000,0.00
-0.00010328000,0.00040
-0.00010323999,0.00
-0.00010320000,0.00
-0.00010315999,-0.00080
-0.00010312000,-0.00080
-0.00010308000,-0.00080
-0.00010304000,-0.00040
-0.00010300000,-0.00120
-0.00010296000,-0.00080
-0.00010292000,-0.00080
-0.00010287999,-0.00160
-0.00010284000,-0.00120
-0.00010280000,-0.00080
-0.00010276000,-0.00120
-0.00010272000,-0.00080
-0.00010268000,-0.00080
-0.00010264000,-0.00040
-0.00010260000,-0.00080
-0.00010256000,-0.00080
-0.00010251999,-0.00080
-0.00010248000,0.00
-0.00010244000,-0.00040
-0.00010240000,0.00
-0.00010236000,-0.00040
-0.00010232000,-0.00040
-0.00010228000,-0.00040
-0.00010224000,0.00
-0.00010220000,0.00040
-0.00010215999,0.00040
-0.00010212000,0.00040
-0.00010208000,0.00080
-0.00010204000,0.00040
-0.00010200000,0.00040
-0.00010196000,0.00040
-0.00010192000,0.00
-0.00010187999,0.00040
-0.00010184000,0.00040
-0.00010179999,0.00
-0.00010176000,0.00040
-0.00010172000,0.00
-0.00010168000,0.00
-0.00010164000,0.00
-0.00010160000,0.00
-0.00010156000,0.00
-0.00010151999,0.00
-0.00010148000,0.00
-0.00010143999,0.00
-0.00010140000,0.00
-0.00010136000,0.00040
-0.00010132000,0.00040
-0.00010128000,-0.00040
-0.00010124000,-0.00040
-0.00010120000,-0.00040
-0.00010115999,-0.00040
-0.00010112000,0.00
-0.00010108000,-0.00040
-0.00010104000,-0.00040
-0.00010100000,-0.00040
-0.00010096000,-0.00080
-0.00010092000,-0.00080
-0.00010088000,-0.00080
-0.00010084000,-0.00080
-0.00010079999,-0.00080
-0.00010076000,-0.00080
-0.00010072000,-0.00080
-0.00010068000,-0.00080
-0.00010064000,-0.00080
-0.00010060000,-0.00080
-0.00010056000,-0.00120
-0.00010052000,-0.00080
-0.00010048000,-0.00080
-0.00010043999,-0.00120
-0.00010040000,-0.00120
-0.00010036000,-0.00080
-0.00010032000,-0.00080
-0.00010028000,-0.00080
-0.00010024000,-0.00080
-0.00010020000,-0.00080
-0.00010015999,-0.00040
-0.00010012000,-0.00040
-0.00010007999,-0.00080
-0.00010004000,-0.00040
-0.00010000000,-0.00040
-0.00009996000,-0.00040
-0.00009992000,-0.00080
-0.00009988000,-0.00080
-0.00009984000,-0.00040
-0.00009979999,-0.00040
-0.00009976000,-0.00040
-0.00009971999,0.00
-0.00009968000,-0.00040
-0.00009964000,-0.00040
-0.00009960000,0.00
-0.00009956000,-0.00080
-0.00009952000,-0.00040
-0.00009948000,-0.00040
-0.00009943999,0.00
-0.00009940000,0.00040
-0.00009936000,-0.00040
-0.00009932000,0.00
-0.00009928000,0.00
-0.00009924000,-0.00040
-0.00009920000,-0.00040
-0.00009916000,-0.00040
-0.00009912000,-0.00040
-0.00009907999,-0.00040
-0.00009904000,-0.00040
-0.00009900000,-0.00080
-0.00009896000,-0.00040
-0.00009892000,-0.00040
-0.00009888000,-0.00040
-0.00009884000,-0.00040
-0.00009880000,-0.00040
-0.00009876000,-0.00080
-0.00009871999,-0.00040
-0.00009868000,0.00
-0.00009864000,-0.00040
-0.00009860000,-0.00080
-0.00009856000,-0.00080
-0.00009852000,-0.00040
-0.00009848000,-0.00040
-0.00009843999,-0.00040
-0.00009840000,-0.00040
-0.00009835999,0.00
-0.00009832000,-0.00040
-0.00009828000,0.00
-0.00009824000,0.00040
-0.00009820000,0.00
-0.00009816000,-0.00040
-0.00009812000,0.00
-0.00009807999,-0.00040
-0.00009804000,-0.00040
-0.00009799999,-0.00040
-0.00009796000,-0.00040
-0.00009792000,-0.00040
-0.00009788000,-0.00040
-0.00009784000,-0.00040
-0.00009780000,-0.00080
-0.00009776000,-0.00080
-0.00009771999,-0.00080
-0.00009768000,-0.00080
-0.00009764000,-0.00080
-0.00009760000,-0.00120
-0.00009756000,-0.00080
-0.00009752000,-0.00080
-0.00009748000,-0.00120
-0.00009744000,-0.00080
-0.00009740000,-0.00080
-0.00009735999,-0.00160
-0.00009732000,-0.00080
-0.00009728000,-0.00120
-0.00009724000,-0.00080
-0.00009720000,-0.00080
-0.00009716000,-0.00040
-0.00009712000,-0.00040
-0.00009708000,-0.00040
-0.00009704000,-0.00040
-0.00009699999,-0.00080
-0.00009696000,-0.00080
-0.00009692000,-0.00040
-0.00009688000,-0.00080
-0.00009684000,-0.00040
-0.00009680000,0.00
-0.00009676000,0.00
-0.00009671999,-0.00040
-0.00009668000,0.00
-0.00009663999,0.00
-0.00009660000,0.00
-0.00009656000,0.00
-0.00009652000,0.00
-0.00009648000,0.00
-0.00009644000,0.00
-0.00009640000,-0.00040
-0.00009635999,0.00
-0.00009632000,-0.00040
-0.00009627999,-0.00040
-0.00009624000,0.00
-0.00009620000,-0.00040
-0.00009616000,-0.00080
-0.00009612000,-0.00040
-0.00009608000,-0.00040
-0.00009604000,-0.00040
-0.00009599999,-0.00080
-0.00009596000,-0.00080
-0.00009592000,-0.00040
-0.00009588000,-0.00040
-0.00009584000,-0.00080
-0.00009580000,-0.00040
-0.00009576000,-0.00040
-0.00009572000,-0.00040
-0.00009568000,-0.00040
-0.00009563999,-0.00080
-0.00009560000,-0.00080
-0.00009556000,-0.00040
-0.00009552000,-0.00080
-0.00009548000,-0.00040
-0.00009544000,-0.00080
-0.00009540000,-0.00040
-0.00009536000,-0.00080
-0.00009532000,-0.00040
-0.00009527999,-0.00080
-0.00009524000,-0.00040
-0.00009520000,-0.00040
-0.00009516000,-0.00040
-0.00009512000,-0.00040
-0.00009508000,-0.00040
-0.00009504000,0.00
-0.00009500000,0.00
-0.00009496000,-0.00040
-0.00009491999,0.00
-0.00009488000,-0.00040
-0.00009484000,0.00
-0.00009480000,0.00
-0.00009476000,0.00
-0.00009472000,0.00040
-0.00009468000,0.00040
-0.00009463999,0.00040
-0.00009460000,0.00
-0.00009455999,0.00040
-0.00009452000,0.00080
-0.00009448000,0.00040
-0.00009444000,0.00040
-0.00009440000,0.00040
-0.00009436000,0.00040
-0.00009432000,0.00040
-0.00009427999,0.00
-0.00009424000,0.00
-0.00009420000,0.00
-0.00009416000,0.00040
-0.00009412000,-0.00040
-0.00009408000,0.00080
-0.00009404000,0.00
-0.00009400000,-0.00040
-0.00009396000,-0.00040
-0.00009391999,-0.00040
-0.00009388000,0.00
-0.00009384000,0.00
-0.00009380000,-0.00040
-0.00009376000,-0.00040
-0.00009372000,-0.00040
-0.00009368000,-0.00040
-0.00009364000,-0.00040
-0.00009360000,-0.00040
-0.00009355999,-0.00040
-0.00009352000,-0.00040
-0.00009348000,-0.00080
-0.00009344000,-0.00080
-0.00009340000,-0.00080
-0.00009336000,-0.00040
-0.00009332000,-0.00080
-0.00009328000,-0.00040
-0.00009324000,-0.00080
-0.00009319999,-0.00040
-0.00009316000,-0.00040
-0.00009312000,-0.00080
-0.00009308000,-0.00040
-0.00009304000,-0.00040
-0.00009300000,-0.00080
-0.00009296000,-0.00080
-0.00009291999,-0.00120
-0.00009288000,-0.00080
-0.00009283999,-0.00080
-0.00009280000,-0.00080
-0.00009276000,-0.00040
-0.00009272000,-0.00080
-0.00009268000,-0.00040
-0.00009264000,-0.00080
-0.00009260000,-0.00080
-0.00009255999,-0.00040
-0.00009252000,-0.00080
-0.00009248000,-0.00040
-0.00009244000,-0.00040
-0.00009240000,-0.00040
-0.00009236000,-0.00040
-0.00009232000,-0.00040
-0.00009228000,0.00
-0.00009224000,0.00
-0.00009219999,-0.00040
-0.00009216000,0.00
-0.00009212000,-0.00040
-0.00009208000,-0.00040
-0.00009204000,-0.00080
-0.00009200000,-0.00040
-0.00009196000,-0.00080
-0.00009192000,-0.00080
-0.00009188000,-0.00120
-0.00009183999,-0.00080
-0.00009180000,-0.00120
-0.00009176000,-0.00120
-0.00009172000,-0.00080
-0.00009168000,-0.00080
-0.00009164000,-0.00080
-0.00009160000,-0.00120
-0.00009156000,-0.00080
-0.00009152000,-0.00040
-0.00009147999,-0.00080
-0.00009144000,-0.00040
-0.00009140000,-0.00040
-0.00009136000,-0.00040
-0.00009132000,-0.00040
-0.00009128000,-0.00040
-0.00009124000,-0.00040
-0.00009119999,-0.00040
-0.00009116000,-0.00080
-0.00009111999,-0.00040
-0.00009108000,-0.00080
-0.00009104000,-0.00080
-0.00009100000,-0.00080
-0.00009096000,-0.00080
-0.00009092000,-0.00080
-0.00009088000,-0.00040
-0.00009083999,-0.00080
-0.00009080000,-0.00080
-0.00009076000,-0.00080
-0.00009072000,-0.00040
-0.00009068000,-0.00080
-0.00009064000,-0.00040
-0.00009060000,-0.00040
-0.00009056000,-0.00080
-0.00009052000,-0.00080
-0.00009047999,-0.00040
-0.00009044000,0.00
-0.00009040000,-0.00040
-0.00009036000,0.00
-0.00009032000,0.00
-0.00009028000,0.00
-0.00009024000,0.00040
-0.00009020000,-0.00040
-0.00009016000,0.00040
-0.00009011999,0.00040
-0.00009008000,0.00
-0.00009004000,0.00
-0.00009000000,0.00040
-0.00008996000,0.00
-0.00008992000,0.00
-0.00008988000,0.00040
-0.00008984000,0.00040
-0.00008980000,0.00
-0.00008975999,0.00040
-0.00008972000,0.00040
-0.00008968000,0.00040
-0.00008964000,0.00040
-0.00008960000,0.00040
-0.00008956000,0.00040
-0.00008952000,0.00040
-0.00008947999,0.00
-0.00008944000,0.00040
-0.00008939999,0.00040
-0.00008936000,0.00
-0.00008932000,0.00
-0.00008928000,-0.00040
-0.00008924000,-0.00040
-0.00008920000,-0.00040
-0.00008916000,-0.00080
-0.00008911999,-0.00040
-0.00008908000,-0.00040
-0.00008904000,-0.00080
-0.00008900000,-0.00080
-0.00008896000,-0.00120
-0.00008892000,-0.00120
-0.00008888000,-0.00120
-0.00008884000,-0.00120
-0.00008880000,-0.00160
-0.00008875999,-0.00160
-0.00008872000,-0.00200
-0.00008868000,-0.00200
-0.00008864000,-0.00200
-0.00008860000,-0.00160
-0.00008856000,-0.00160
-0.00008852000,-0.00160
-0.00008848000,-0.00200
-0.00008844000,-0.00200
-0.00008839999,-0.00120
-0.00008836000,-0.00160
-0.00008832000,-0.00120
-0.00008828000,-0.00120
-0.00008824000,-0.00120
-0.00008820000,-0.00120
-0.00008816000,-0.00080
-0.00008812000,-0.00120
-0.00008808000,-0.00040
-0.00008803999,-0.00040
-0.00008800000,-0.00040
-0.00008796000,-0.00080
-0.00008792000,-0.00080
-0.00008788000,-0.00040
-0.00008784000,-0.00040
-0.00008780000,0.00
-0.00008775999,0.00
-0.00008772000,0.00
-0.00008767999,0.00
-0.00008764000,-0.00040
-0.00008760000,0.00
-0.00008756000,0.00
-0.00008752000,0.00
-0.00008748000,0.00040
-0.00008744000,0.00040
-0.00008739999,0.00040
-0.00008736000,0.00080
-0.00008732000,0.00080
-0.00008728000,0.00080
-0.00008724000,0.00080
-0.00008720000,0.00160
-0.00008716000,0.00080
-0.00008712000,0.00080
-0.00008708000,0.00
-0.00008703999,0.00040
-0.00008700000,0.00080
-0.00008696000,0.00080
-0.00008692000,0.00080
-0.00008688000,0.00080
-0.00008684000,0.00080
-0.00008680000,0.00040
-0.00008676000,0.00040
-0.00008672000,0.00040
-0.00008667999,0.00040
-0.00008664000,0.00
-0.00008660000,0.00
-0.00008656000,-0.00080
-0.00008652000,-0.00040
-0.00008648000,-0.00080
-0.00008644000,-0.00080
-0.00008640000,-0.00040
-0.00008636000,-0.00080
-0.00008631999,-0.00080
-0.00008628000,-0.00120
-0.00008624000,-0.00120
-0.00008620000,-0.00160
-0.00008616000,-0.00120
-0.00008612000,-0.00160
-0.00008608000,-0.00120
-0.00008603999,-0.00160
-0.00008600000,-0.00200
-0.00008595999,-0.00200
-0.00008592000,-0.00160
-0.00008588000,-0.00120
-0.00008584000,-0.00160
-0.00008580000,-0.00160
-0.00008576000,-0.00120
-0.00008572000,-0.00120
-0.00008567999,-0.00120
-0.00008564000,-0.00120
-0.00008560000,-0.00120
-0.00008556000,-0.00120
-0.00008552000,-0.00160
-0.00008548000,-0.00120
-0.00008544000,-0.00120
-0.00008540000,-0.00080
-0.00008536000,-0.00080
-0.00008531999,-0.00080
-0.00008528000,-0.00040
-0.00008524000,-0.00040
-0.00008520000,-0.00040
-0.00008516000,0.00
-0.00008512000,0.00
-0.00008508000,-0.00040
-0.00008504000,-0.00040
-0.00008500000,0.00
-0.00008495999,0.00
-0.00008492000,0.00040
-0.00008488000,0.00040
-0.00008484000,0.00040
-0.00008480000,0.00
-0.00008476000,0.00040
-0.00008472000,0.00040
-0.00008468000,0.00040
-0.00008464000,0.00040
-0.00008459999,-0.00040
-0.00008456000,0.00040
-0.00008452000,0.00040
-0.00008448000,0.00
-0.00008444000,0.00
-0.00008440000,0.00
-0.00008436000,0.00
-0.00008431999,-0.00040
-0.00008428000,0.00
-0.00008423999,-0.00080
-0.00008420000,0.00
-0.00008416000,-0.00040
-0.00008412000,-0.00040
-0.00008408000,-0.00040
-0.00008404000,-0.00040
-0.00008400000,-0.00040
-0.00008395999,-0.00040
-0.00008392000,-0.00040
-0.00008388000,-0.00080
